Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
RACE On,PC,Racing,bitComposer Games,0.0,0.03,0.0,0.01,0.03,7.3,8.2,E,7.0
Song of the Deep,PC,Action,Insomniac Games,0.03,0.0,0.0,0.0,0.03,7.3,6.3,E,0.0
Tork: Prehistoric Punk,XB,Platform,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,6.2,6.2,E,11.0
Overlord II,PC,Action,Codemasters,0.0,0.03,0.0,0.0,0.03,7.9,8.1,T,7.0
Jikandia: The Timeless Land,PSP,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,6.0,7.2,T,6.0
Toy Shop,DS,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,3.1,5.4,E,8.0
DiRT Rally,PC,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03,8.6,8.7,E,0.0
Trials Fusion,PC,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03,8.0,6.8,E10+,2.0
Prison Architect,PS4,Action,Introversion Software,0.01,0.01,0.0,0.01,0.03,8.0,8.0,M,0.0
Sorcery Saga: The Curse of the Great Curry God,PSV,Role-Playing,Rising Star Games,0.0,0.0,0.03,0.0,0.03,6.5,7.3,T,3.0
Dance Factory,PS2,Action,Codemasters,0.02,0.01,0.0,0.0,0.03,5.6,5.8,E,10.0
The Legend of Heroes III: Song of the Ocean,PSP,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,5.8,6.1,E10+,10.0
Combat Mission: Shock Force,PC,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03,6.2,3.3,T,9.0
F1 2002,GC,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,7.2,7.8,E,14.0
Men of War,PC,Strategy,505 Games,0.01,0.02,0.0,0.0,0.03,8.0,8.1,M,7.0
Alter Ego,PC,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,5.9,5.8,T,31.0
Zero Escape: Virtue's Last Reward,3DS,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,8.8,8.8,M,4.0
Darkstalkers Resurrection,PS3,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03,8.0,7.3,T,3.0
Transformers: Devastation,PC,Action,Activision,0.0,0.03,0.0,0.0,0.03,7.4,7.6,T,1.0
The Golf Club,XOne,Sports,Unknown,0.03,0.0,0.0,0.0,0.03,6.4,5.4,E,2.0
Neverwinter Nights,PC,Role-Playing,Atari,0.0,0.03,0.0,0.0,0.03,9.1,8.2,T,14.0
Digimon World 4,XB,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,5.4,8.8,E,11.0
Guilty Gear XX Accent Core Plus,Wii,Fighting,PQube,0.01,0.02,0.0,0.0,0.03,7.6,7.3,T,7.0
Galleon: Islands of Mystery,XB,Action,SCi,0.02,0.01,0.0,0.0,0.03,6.7,7.0,T,12.0
Sunny Garcia Surfing,PS2,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03,6.1,7.9,E,15.0
Lock On: Modern Air Combat,PC,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.03,7.6,7.5,E,13.0
Worms: WMD,PS4,Action,Sold Out,0.01,0.02,0.0,0.0,0.03,7.8,7.6,E10+,0.0
Rabbids Land,WiiU,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.03,5.2,5.2,E10+,4.0
Guild Wars,PC,Role-Playing,NCSoft,0.03,0.0,0.0,0.0,0.03,8.9,8.4,T,11.0
Take On Helicopters,PC,Simulation,Unknown,0.0,0.02,0.0,0.01,0.03,7.0,6.7,T,5.0
S.L.A.I.: Steel Lancer Arena International,PS2,Simulation,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,6.6,7.8,T,11.0
Nacho Libre,DS,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,5.6,5.8,E10+,10.0
Homeworld 2,PC,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,8.3,8.3,T,13.0
Rayman 3: Hoodlum Havoc,PC,Platform,Ubisoft,0.0,0.03,0.0,0.0,0.03,7.4,8.3,E,13.0
Graffiti Kingdom,PS2,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03,7.1,7.1,E,12.0
Klonoa 2: Dream Champ Tournament,GBA,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,7.8,9.3,E,14.0
N+,PSP,Platform,Atari,0.03,0.0,0.0,0.0,0.03,7.9,7.8,E,9.0
Knights of Honor,PC,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,7.7,9.1,E10+,12.0
Empire Earth II,PC,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,7.9,7.1,T,11.0
Hot Pixel,PSP,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03,5.5,6.5,T,9.0
Valentino Rossi: The Game,XOne,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,7.4,8.1,E,0.0
Codename: Panzers Cold War,PC,Strategy,Atari,0.0,0.02,0.0,0.0,0.03,6.7,5.8,T,7.0
Star Wars: The Force Unleashed II,PC,Action,LucasArts,0.03,0.0,0.0,0.0,0.03,5.9,5.8,T,6.0
Atomic Betty,GBA,Puzzle,Atari,0.02,0.01,0.0,0.0,0.03,6.2,7.5,E,11.0
Doom,PC,Shooter,id Software,0.02,0.0,0.0,0.0,0.03,8.5,8.2,M,24.0
Street Jam Basketball,GBA,Sports,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,3.5,8.0,E,12.0
SimCity,PC,Simulation,Maxis,0.0,0.02,0.0,0.01,0.03,6.4,2.2,E10+,28.0
Harry Potter and the Half-Blood Prince,PC,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.03,6.4,6.1,E10+,7.0
Doom 3 BFG Edition,PC,Shooter,Bethesda Softworks,0.0,0.02,0.0,0.0,0.03,5.9,5.3,M,4.0
Popeye: Rush for Spinach,GBA,Platform,Atari,0.02,0.01,0.0,0.0,0.03,4.8,4.2,E,11.0
Culdcept,PS2,Strategy,Sega,0.01,0.01,0.0,0.0,0.03,7.8,8.9,T,14.0
GTR Evolution,PC,Racing,Atari,0.0,0.02,0.0,0.0,0.03,8.3,8.2,E,8.0
Lords of the Fallen,PC,Role-Playing,Square Enix,0.0,0.03,0.0,0.0,0.03,7.3,6.9,M,2.0
NBA 08,PSP,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,7.5,7.5,E,9.0
Sins of a Solar Empire,PC,Strategy,Pinnacle,0.0,0.02,0.0,0.0,0.03,8.7,8.2,T,8.0
NBA 2K13,PC,Sports,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,9.0,6.8,E,4.0
Resident Evil 4,PC,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,7.6,7.4,M,9.0
007: Quantum of Solace,PC,Action,Activision,0.01,0.01,0.0,0.0,0.03,7.0,6.3,T,8.0
Metal Dungeon,XB,Role-Playing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,4.4,7.2,T,14.0
Drome Racers,GC,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,5.4,6.6,E,13.0
Gekido Advance: Kintaro's Revenge,GBA,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,7.0,7.0,T,14.0
Commander: Conquest of the Americas,PC,Strategy,Paradox Interactive,0.0,0.02,0.0,0.0,0.03,6.8,5.2,T,6.0
LEGO Pirates of the Caribbean: The Video Game,PC,Action,Disney Interactive Studios,0.03,0.0,0.0,0.0,0.03,7.3,6.6,E10+,5.0
Race Driver 2006,PSP,Racing,Codemasters,0.03,0.0,0.0,0.0,0.03,8.1,8.5,T,10.0
Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,Action,THQ,0.02,0.01,0.0,0.0,0.03,4.4,8.6,T,13.0
Mighty No. 9,WiiU,Platform,Deep Silver,0.02,0.01,0.0,0.0,0.03,4.8,4.6,E10+,0.0
Superdimension Neptune vs Sega Hard Girls,PSV,Role-Playing,Idea Factory International,0.0,0.02,0.0,0.01,0.03,7.3,8.4,T,0.0
The Talos Principle,PS4,Puzzle,Devolver Digital,0.0,0.02,0.0,0.0,0.03,8.8,8.4,E10+,1.0
Spectral Souls: Resurrection of the Ethereal Empires,PSP,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,4.7,8.2,T,11.0
Syberia II,XB,Adventure,Ubisoft,0.02,0.01,0.0,0.0,0.03,7.1,8.7,T,12.0
Braid,PC,Platform,Number None,0.0,0.02,0.0,0.0,0.03,9.0,8.6,E10+,7.0
Syberia,PC,Action,Microids,0.0,0.02,0.0,0.0,0.03,8.2,8.5,T,14.0
Turn It Around,DS,Action,505 Games,0.03,0.0,0.0,0.0,0.03,3.9,4.5,E,10.0
Jack Keane,PC,Adventure,Kalypso Media,0.0,0.02,0.0,0.0,0.03,6.9,7.0,T,8.0
Monsters vs. Aliens,PC,Action,Activision,0.01,0.01,0.0,0.0,0.03,6.3,6.2,E10+,7.0
Ride,PC,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03,6.8,4.8,E,1.0
LEGO Harry Potter: Years 1-4,PC,Action,Warner Bros. Interactive Entertainment,0.02,0.01,0.0,0.0,0.03,7.9,7.9,E10+,6.0
MechAssault: Phantom War,DS,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,6.6,4.5,T,10.0
The Last Guy,PS3,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,7.7,6.9,E10+,7.0
Max Payne,GBA,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,7.8,7.8,M,13.0
Star Trek: Tactical Assault,PSP,Strategy,Ubisoft,0.02,0.0,0.0,0.0,0.03,6.4,7.9,E,10.0
Cossacks: European Wars,PC,Strategy,Strategy First,0.0,0.02,0.0,0.0,0.03,7.4,8.6,T,15.0
MX vs. ATV Supercross,PS3,Racing,Nordic Games,0.02,0.01,0.0,0.0,0.03,5.8,3.5,E,2.0
NBA 2K7,XB,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,8.3,8.6,E,10.0
XBLAZE Code: Embryo,PSV,Adventure,Arc System Works,0.01,0.0,0.01,0.0,0.03,4.3,7.4,M,3.0
Warhammer: Mark of Chaos,PC,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.03,7.3,7.4,M,10.0
Warship Gunner 2,PS2,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,6.2,8.5,T,10.0
Gotcha Force,GC,Shooter,Capcom,0.01,0.0,0.01,0.0,0.03,5.6,8.2,E,13.0
Driver: Parallel Lines,Wii,Racing,Ubisoft,0.01,0.01,0.0,0.0,0.03,5.9,6.0,M,9.0
Battlefield Vietnam,PC,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,8.4,7.5,T,12.0
Dead Rising 2,PS4,Action,Capcom,0.01,0.0,0.01,0.0,0.03,8.2,6.6,M,0.0
Age of Conan: Rise of the Godslayer,PC,Role-Playing,Funcom,0.0,0.02,0.0,0.0,0.03,8.3,8.4,M,6.0
Buffy the Vampire Slayer: Chaos Bleeds,GC,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03,7.5,9.0,T,13.0
Jet Grind Radio,GBA,Action,Sega,0.02,0.01,0.0,0.0,0.03,7.4,9.3,E,13.0
Max Payne 2: The Fall of Max Payne,PC,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,8.6,9.0,M,13.0
Magicka,PC,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.01,0.03,7.4,7.6,T,5.0
Baldur's Gate: Dark Alliance,GBA,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,7.6,6.5,T,12.0
NHL 07,XB,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,7.5,7.7,E10+,10.0
The Technomancer,XOne,Role-Playing,Focus Home Interactive,0.01,0.01,0.0,0.0,0.03,6.8,7.4,M,0.0
Guild Wars: Nightfall,PC,Role-Playing,NCSoft,0.0,0.02,0.0,0.0,0.03,8.4,8.7,T,10.0
Medal of Honor: Vanguard,PS2,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,6.3,6.1,T,9.0
Super Monkey Ball Adventure,PS2,Platform,Sega,0.01,0.01,0.0,0.0,0.03,5.3,6.7,E,10.0
Madden NFL 07,GBA,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,6.8,9.3,E,10.0
MySims,PC,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.03,7.0,6.4,E,8.0
The Sims 2: Bon Voyage,PC,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,7.4,7.3,T,9.0
AniMates!,DS,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,3.3,2.5,E,9.0
Star Wars The Clone Wars: Republic Heroes,PC,Action,LucasArts,0.0,0.02,0.0,0.0,0.03,4.6,4.7,T,7.0
The Peanuts Movie: Snoopy's Grand Adventure,PS4,Action,Activision,0.0,0.02,0.0,0.0,0.03,5.9,6.6,E,1.0
Aegis of Earth: Protonovus Assault,PS4,Action,PQube,0.02,0.0,0.0,0.0,0.03,5.7,7.8,T,0.0
Bully: Scholarship Edition,PC,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,7.2,7.5,T,8.0
Justice League Heroes: The Flash,GBA,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03,7.2,7.4,E10+,10.0
Metal Saga,PS2,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,6.2,7.3,T,11.0
Divinity II: Flames of Vengeance,PC,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03,7.2,8.3,M,6.0
Battlefield 2142,PC,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,8.0,6.8,T,10.0
Air Conflicts: Secret Wars,PC,Simulation,bitComposer Games,0.0,0.02,0.0,0.01,0.03,6.5,6.4,T,5.0
Lost Planet 2,PC,Shooter,Capcom,0.0,0.02,0.0,0.0,0.03,6.3,6.3,T,6.0
X3: Terran Conflict,PC,Simulation,Deep Silver,0.0,0.02,0.0,0.0,0.03,7.3,7.9,T,8.0
Agatha Christie's The ABC Murders,PS4,Adventure,Microids,0.01,0.01,0.0,0.0,0.03,6.7,6.2,T,0.0
Judge Dredd: Dredd Vs Death,PS2,Shooter,BAM! Entertainment,0.01,0.01,0.0,0.0,0.03,5.2,5.3,M,13.0
SWAT 4,PC,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,8.5,8.6,M,11.0
Battlefield 1942,PC,Shooter,Electronic Arts,0.01,0.01,0.0,0.0,0.03,8.9,8.6,T,14.0
Napoleon Dynamite: The Game,DS,Puzzle,Crave Entertainment,0.02,0.0,0.0,0.0,0.03,4.5,7.3,E10+,9.0
Legend of Kay Anniversary,PS4,Action,Nordic Games,0.0,0.02,0.0,0.0,0.03,6.2,6.4,E10+,1.0
Dungeon Siege II,PC,Role-Playing,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03,8.0,7.9,M,11.0
Battlestations: Pacific,PC,Strategy,Eidos Interactive,0.0,0.02,0.0,0.0,0.03,7.4,8.4,T,7.0
ZooCube,GC,Puzzle,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,6.7,6.1,E,14.0
GRID Autosport,PC,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,7.8,6.2,E,2.0
The Lord of the Rings: Conquest,PC,Action,Electronic Arts,0.0,0.02,0.0,0.0,0.02,5.7,6.7,T,7.0
Stake: Fortune Fighters,XB,Fighting,Metro 3D,0.02,0.01,0.0,0.0,0.02,2.6,3.7,T,13.0
Serious Sam Advance,GBA,Shooter,Global Star,0.02,0.01,0.0,0.0,0.02,5.1,7.2,M,12.0
Cold War,XB,Shooter,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.02,6.0,8.0,T,11.0
Steel Battalion: Line of Contact,XB,Simulation,Capcom,0.02,0.01,0.0,0.0,0.02,7.0,8.0,T,12.0
NBA Starting Five,XB,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.02,4.8,5.5,E,14.0
Spy Hunter: Nowhere To Run,PS2,Racing,Midway Games,0.01,0.01,0.0,0.0,0.02,5.1,6.0,T,10.0
Final Fantasy XIV: Heavensward,PC,Action,Square Enix,0.01,0.01,0.0,0.0,0.02,8.6,7.7,T,1.0
Omega Quintet,PS4,Role-Playing,Compile Heart,0.0,0.0,0.02,0.0,0.02,5.8,7.1,T,2.0
"Ed, Edd n Eddy: The Mis-Edventures",XB,Platform,Midway Games,0.02,0.01,0.0,0.0,0.02,5.6,7.7,E,11.0
Viva Pinata,PC,Simulation,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,7.8,7.8,E,9.0
Neverwinter Nights 2,PC,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.02,8.2,6.5,T,10.0
Star Wars: Empire at War - Forces of Corruption,PC,Strategy,LucasArts,0.0,0.02,0.0,0.0,0.02,7.5,8.6,T,10.0
Jurassic Park: Operation Genesis,PC,Simulation,Vivendi Games,0.0,0.02,0.0,0.0,0.02,7.2,8.7,T,13.0
Warhammer Online: Age of Reckoning,PC,Role-Playing,GOA,0.0,0.02,0.0,0.0,0.02,8.6,7.9,T,8.0
Total Overdose: A Gunslinger's Tale in Mexico,XB,Shooter,Eidos Interactive,0.02,0.01,0.0,0.0,0.02,7.1,9.2,M,11.0
AMF Xtreme Bowling,PS2,Sports,Mastertronic,0.01,0.01,0.0,0.0,0.02,3.0,4.2,E,10.0
Worms,PS3,Strategy,Sony Computer Entertainment,0.0,0.02,0.0,0.01,0.02,7.6,6.9,E10+,7.0
Capcom Digital Collection,X360,Action,Capcom,0.02,0.01,0.0,0.0,0.02,6.5,5.3,T,4.0
The Settlers: Rise of an Empire,PC,Strategy,Ubisoft,0.01,0.01,0.0,0.0,0.02,6.6,7.7,E10+,9.0
Tank Beat,DS,Strategy,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.02,4.0,5.4,E10+,10.0
ParaWorld,PC,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.02,7.1,8.3,T,10.0
Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02,5.1,7.6,T,10.0
Here They Lie,PS4,Adventure,Sony Computer Entertainment,0.0,0.02,0.0,0.0,0.02,6.2,6.5,M,0.0
George of the Jungle and the Search for the Secret,Wii,Platform,Ignition Entertainment,0.02,0.0,0.0,0.0,0.02,3.5,4.0,E,8.0
Inkheart,DS,Adventure,DreamCatcher Interactive,0.02,0.0,0.0,0.0,0.02,3.9,2.2,E,7.0
Demigod,PC,Strategy,Atari,0.0,0.02,0.0,0.0,0.02,7.6,7.9,T,7.0
Mage Knight: Destiny's Soldier,DS,Strategy,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02,5.9,7.1,E10+,10.0
Stronghold Crusader Extreme,PC,Strategy,Gamecock,0.0,0.02,0.0,0.0,0.02,4.5,6.8,T,8.0
DemiKids: Light Version,GBA,Role-Playing,Atlus,0.02,0.01,0.0,0.0,0.02,6.2,8.3,E,14.0
Cities XL 2011,PC,Simulation,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,7.0,5.7,E,6.0
Line Rider 2: Unbound,Wii,Puzzle,Deep Silver,0.02,0.0,0.0,0.0,0.02,6.2,6.4,E,8.0
SimCity Societies,PC,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.02,6.3,4.3,E10+,9.0
Star Trek Online,PC,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.02,6.6,6.2,T,6.0
Anima - Gate of Memories,PS4,Action,Avanquest,0.0,0.02,0.0,0.0,0.02,5.2,7.9,T,0.0
Tom Clancy's Rainbow Six: Vegas 2,PC,Shooter,Ubisoft,0.0,0.02,0.0,0.0,0.02,7.8,7.3,M,8.0
Tropico 4: Modern Times,PC,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,7.8,8.0,T,4.0
ScrapLand,XB,Action,Deep Silver,0.02,0.0,0.0,0.0,0.02,7.3,7.4,T,11.0
Brothers in Arms: Hell's Highway,PC,Shooter,Ubisoft,0.0,0.02,0.0,0.0,0.02,7.9,7.9,M,8.0
DiRT,PC,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,8.4,7.3,E,9.0
IL-2 Sturmovik: Forgotten Battles,PC,Simulation,Ubisoft,0.0,0.02,0.0,0.0,0.02,8.6,8.6,T,13.0
Psycho-Pass: Mandatory Happiness,PSV,Adventure,Nippon Ichi Software,0.0,0.01,0.01,0.0,0.02,6.4,7.3,T,0.0
Ceville,PC,Action,Kalypso Media,0.0,0.02,0.0,0.0,0.02,7.3,8.2,E,7.0
Brandish: The Dark Revenant,PSP,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.0,0.02,7.8,8.3,T,7.0
Summon Night: Swordcraft Story,GBA,Role-Playing,Banpresto,0.02,0.01,0.0,0.0,0.02,7.7,8.1,E10+,13.0
Falcon 4.0: Allied Force,PC,Simulation,Graphsim Entertainment,0.0,0.02,0.0,0.0,0.02,9.0,8.6,T,11.0
Pro Fishing Challenge,XB,Sports,Atlus,0.02,0.0,0.0,0.0,0.02,6.2,9.1,E,12.0
Phoenix Wright: Ace Attorney Trilogy,3DS,Adventure,Capcom,0.0,0.0,0.02,0.0,0.02,8.1,9.0,T,2.0
Rule of Rose,PS2,Action,505 Games,0.01,0.01,0.0,0.0,0.02,5.9,8.6,M,10.0
RedCard 20-03,GC,Sports,Midway Games,0.02,0.0,0.0,0.0,0.02,7.1,7.4,E,14.0
Pac-Man World Rally,PS2,Racing,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,5.4,7.4,E,10.0
GT Legends,PC,Racing,Atari,0.0,0.02,0.0,0.0,0.02,8.4,8.6,E,11.0
Street Fighter X Tekken,PC,Fighting,Capcom,0.0,0.02,0.0,0.0,0.02,7.9,6.4,T,4.0
Kung Fu Panda,PC,Action,Activision,0.0,0.02,0.0,0.0,0.02,7.1,7.8,E10+,8.0
Frontlines: Fuel of War,PC,Shooter,THQ,0.0,0.02,0.0,0.0,0.02,7.3,6.9,T,8.0
Tom Clancy's EndWar,PC,Strategy,Ubisoft,0.0,0.02,0.0,0.0,0.02,6.8,6.7,T,7.0
Zathura,XB,Adventure,Take-Two Interactive,0.02,0.0,0.0,0.0,0.02,4.8,5.5,E10+,11.0
Plants vs. Zombies: Garden Warfare,PC,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,7.8,7.8,E10+,2.0
Eureka Seven Vol. 2: The New Vision,PS2,Shooter,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,4.0,7.0,T,10.0
Test Drive Unlimited,PC,Racing,Atari,0.0,0.02,0.0,0.0,0.02,7.9,8.1,T,9.0
Grey's Anatomy: The Video Game,PC,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,3.6,3.9,T,7.0
F1 Race Stars,PC,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,6.2,5.4,E,4.0
Serious Sam: Next Encounter,GC,Shooter,Global Star,0.02,0.0,0.0,0.0,0.02,6.9,8.4,M,12.0
Knight's Apprentice: Memorick's Adventures,XB,Action,Microids,0.02,0.0,0.0,0.0,0.02,5.3,4.5,T,12.0
Freedom Wings,DS,Simulation,Natsume,0.02,0.0,0.0,0.0,0.02,4.6,7.7,E10+,10.0
Left 4 Dead,PC,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,8.9,9.2,M,8.0
Iron Phoenix,XB,Fighting,Sega,0.02,0.0,0.0,0.0,0.02,5.8,6.5,T,11.0
Kuon,PS2,Adventure,Indie Games,0.01,0.01,0.0,0.0,0.02,5.7,7.7,M,12.0
Fuel,PC,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,6.7,6.7,E,7.0
Dungeon Defenders,PC,Role-Playing,Unknown,0.02,0.0,0.0,0.0,0.02,8.1,7.3,E10+,5.0
Group S Challenge,XB,Racing,Capcom,0.02,0.0,0.0,0.0,0.02,5.7,6.0,E,13.0
Balls of Fury,Wii,Sports,Zoo Digital Publishing,0.02,0.0,0.0,0.0,0.02,1.9,2.8,E10+,9.0
Indigo Prophecy,PC,Adventure,Atari,0.0,0.02,0.0,0.0,0.02,8.5,8.3,M,11.0
Overlord,PC,Strategy,Codemasters,0.0,0.02,0.0,0.0,0.02,8.1,8.1,T,9.0
The Lord of the Rings: The Battle for Middle-Earth II,PC,Strategy,Electronic Arts,0.01,0.01,0.0,0.0,0.02,8.4,7.5,T,10.0
FIFA Soccer 09,PC,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02,7.7,6.8,E,8.0
Quake 4,PC,Shooter,Activision,0.0,0.02,0.0,0.0,0.02,8.1,7.6,M,11.0
XGRA: Extreme G Racing Association,GC,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,6.9,7.0,T,13.0
Max Payne,PC,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.02,8.9,9.1,M,15.0
Touhou Genso Rondo: Bullet Ballet,PS4,Shooter,Nippon Ichi Software,0.02,0.0,0.0,0.0,0.02,5.5,4.7,E10+,0.0
SBK: Snowboard Kids,DS,Sports,Rising Star Games,0.02,0.0,0.0,0.0,0.02,6.3,6.5,E,11.0
Homeworld,PC,Strategy,Vivendi Games,0.0,0.02,0.0,0.0,0.02,9.3,9.0,E,18.0
Sniper Elite V2,WiiU,Shooter,505 Games,0.0,0.02,0.0,0.0,0.02,5.8,5.8,M,3.0
Order of War,PC,Strategy,Square Enix,0.0,0.01,0.0,0.0,0.02,6.9,7.3,T,7.0
The Fast and the Furious,PSP,Racing,Deep Silver,0.02,0.0,0.0,0.0,0.02,5.8,5.3,T,9.0
Maximum Capacity: Hotel Giant,PC,Strategy,JoWood Productions,0.0,0.02,0.0,0.0,0.02,5.9,7.7,T,14.0
Legend: Hand of God,PC,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.0,0.02,5.7,5.8,M,9.0
Sacred 3,PC,Role-Playing,Deep Silver,0.0,0.02,0.0,0.0,0.02,5.7,1.4,M,2.0
Pro Evolution Soccer 2017,PC,Sports,Konami Digital Entertainment,0.0,0.02,0.0,0.0,0.02,6.9,3.7,E,0.0
SAW,PC,Action,Konami Digital Entertainment,0.0,0.02,0.0,0.0,0.02,5.5,6.0,M,7.0
The Awakened Fate Ultimatum,PS3,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,6.5,7.3,T,2.0
Spider-Man 3,PC,Platform,Activision,0.02,0.0,0.0,0.0,0.02,6.2,7.1,T,9.0
Xblaze: Lost Memories,PS3,Adventure,Arc System Works,0.02,0.0,0.0,0.0,0.02,6.3,6.2,M,1.0
Spider-Man: Web of Shadows,PC,Action,Activision,0.0,0.02,0.0,0.0,0.02,5.2,7.8,T,8.0
Headhunter: Redemption,XB,Action,Sega,0.02,0.0,0.0,0.0,0.02,5.9,6.8,M,12.0
Chicago Enforcer,XB,Shooter,Kemco,0.02,0.0,0.0,0.0,0.02,3.3,2.8,M,11.0
The Lord of the Rings Online: Mines of Moria,PC,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02,8.5,8.2,T,8.0
Carmageddon: Max Damage,XOne,Action,Stainless Games,0.01,0.01,0.0,0.0,0.02,5.2,7.1,M,0.0
Stormrise,PC,Strategy,Sega,0.0,0.02,0.0,0.0,0.02,4.2,4.9,M,7.0
Painkiller,PC,Shooter,DreamCatcher Interactive,0.0,0.02,0.0,0.0,0.02,8.1,8.1,M,12.0
