Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
Full Spectrum Warrior: Ten Hammers,PS2,2006.0,Strategy,THQ,0.024,0.016,0.0,0.008,0.05600000000000001,7.1,8.0,M
Natural Doctrine,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.016,0.008,0.024,0.008,0.05600000000000001,6.0,7.5,M
Prince of Persia: The Fallen King,DS,2008.0,Action,Ubisoft,0.048,0.0,0.0,0.0,0.05600000000000001,6.4,6.0,E
NHL Hitz Pro,XB,2003.0,Sports,Midway Games,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,8.1,8.8,E
Broken Sword 5: The Serpent's Curse,PS4,2015.0,Adventure,Revolution Software,0.0,0.048,0.0,0.008,0.05600000000000001,7.2,7.2,T
Alan Wake,PC,2012.0,Action,Nordic Games,0.0,0.048,0.0,0.008,0.048,8.3,8.0,T
Risen 3: Titan Lords,X360,2014.0,Role-Playing,Deep Silver,0.016,0.032,0.0,0.0,0.048,4.4,4.4,M
Steambot Chronicles: Battle Tournament,PSP,2008.0,Fighting,Irem Software Engineering,0.04000000000000001,0.0,0.008,0.008,0.048,5.4,6.3,E10+
Wings of War,XB,2004.0,Simulation,Take-Two Interactive,0.04000000000000001,0.008,0.0,0.0,0.048,6.2,5.0,T
187: Ride or Die,XB,2005.0,Racing,Ubisoft,0.04000000000000001,0.008,0.0,0.0,0.048,5.1,6.9,M
RPG Maker 3,PS2,2004.0,Role-Playing,Enterbrain,0.024,0.016,0.0,0.008,0.048,6.9,7.9,E10+
Kabuki Warriors,XB,2001.0,Action,Genki,0.04000000000000001,0.008,0.0,0.0,0.048,3.2,2.5,M
World Poker Tour,XB,2005.0,Misc,Take-Two Interactive,0.04000000000000001,0.008,0.0,0.0,0.048,6.3,7.8,T
Age of Empires III: The Asian Dynasties,PC,2007.0,Strategy,Microsoft Game Studios,0.0,0.04000000000000001,0.0,0.008,0.048,8.1,8.5,T
IL-2 Sturmovik: Birds of Prey,DS,2009.0,Simulation,505 Games,0.048,0.0,0.0,0.0,0.048,4.1,2.4,E10+
NanoBreaker,PS2,2005.0,Action,Konami Digital Entertainment,0.024,0.016,0.0,0.008,0.048,5.1,6.7,M
Bionicle,XB,2003.0,Action,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.048,4.9,1.5,E
GRID 2,PC,2013.0,Racing,Codemasters,0.0,0.048,0.0,0.008,0.048,8.0,5.7,E
Criminal Girls: Invite Only,PSV,2013.0,Role-Playing,Nippon Ichi Software,0.008,0.008,0.032,0.008,0.048,5.5,6.7,M
Miami Vice: The Game,PSP,2006.0,Shooter,Activision,0.048,0.0,0.0,0.0,0.048,6.3,7.0,M
Samurai Warriors Chronicles 3,PSV,2014.0,Action,Tecmo Koei,0.0,0.0,0.048,0.0,0.048,7.0,7.9,T
BMX XXX,GC,2002.0,Sports,Acclaim Entertainment,0.04000000000000001,0.008,0.0,0.0,0.048,6.0,5.0,M
One Piece: Unlimited World Red,WiiU,2014.0,Action,Namco Bandai Games,0.0,0.032,0.016,0.0,0.048,6.6,7.8,T
Aggressive Inline,XB,2002.0,Sports,Acclaim Entertainment,0.04000000000000001,0.008,0.0,0.0,0.048,8.5,7.7,T
Insecticide,DS,2008.0,Action,Gamecock,0.048,0.0,0.0,0.0,0.048,5.5,7.0,E10+
XGRA: Extreme G Racing Association,PS2,2003.0,Racing,Acclaim Entertainment,0.024,0.016,0.0,0.008,0.048,6.8,8.6,T
Mario vs. Donkey Kong: Tipping Stars,3DS,2015.0,Puzzle,Nintendo,0.0,0.0,0.048,0.0,0.048,7.0,7.5,E
Tournament of Legends,Wii,2010.0,Fighting,Sega,0.032,0.016,0.0,0.008,0.048,4.5,6.9,T
Escape from Bug Island,Wii,2006.0,Action,Eidos Interactive,0.032,0.008,0.008,0.0,0.048,3.7,5.0,M
Gradius Collection,PSP,2006.0,Shooter,Konami Digital Entertainment,0.032,0.0,0.016,0.0,0.048,7.6,8.5,E
Fist of the North Star: Ken's Rage 2,X360,2012.0,Fighting,Tecmo Koei,0.024,0.008,0.016,0.0,0.048,5.5,7.1,M
Gallop Racer 2004,PS2,2004.0,Sports,Zoo Digital Publishing,0.024,0.016,0.0,0.008,0.048,7.0,8.7,E
Mobile Suit Gundam Seed: Never Ending Tomorrow,PS2,2004.0,Shooter,Namco Bandai Games,0.024,0.016,0.0,0.008,0.048,4.5,7.8,T
F1 2001,XB,2001.0,Racing,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.048,8.3,5.5,E
Crimson Gem Saga,PSP,2008.0,Role-Playing,Sega,0.048,0.0,0.0,0.0,0.048,7.8,7.5,T
Monster Tale,DS,2011.0,Platform,Majesco Entertainment,0.048,0.0,0.0,0.0,0.048,7.9,8.0,E
Legend of the Dragon,Wii,2007.0,Fighting,Game Factory,0.048,0.0,0.0,0.0,0.048,3.7,4.8,T
Cel Damage,GC,2002.0,Racing,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.048,6.7,6.8,T
Mirror's Edge Catalyst,PC,2016.0,Platform,Electronic Arts,0.008,0.04000000000000001,0.0,0.0,0.048,7.4,4.4,T
Arc the Lad: End of Darkness,PS2,2004.0,Role-Playing,Sony Computer Entertainment,0.024,0.016,0.0,0.008,0.048,5.9,4.2,T
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004.0,Action,Ubisoft,0.04000000000000001,0.016,0.0,0.0,0.048,6.8,6.2,T
Tokobot,PSP,2005.0,Platform,Take-Two Interactive,0.048,0.0,0.0,0.0,0.048,7.2,7.3,E
Land of the Dead: Road to Fiddler's Green,XB,2005.0,Shooter,Groove Games,0.04000000000000001,0.008,0.0,0.0,0.048,3.2,5.8,M
Assetto Corsa,PS4,2016.0,Racing,505 Games,0.0,0.04000000000000001,0.0,0.008,0.048,7.3,6.2,E
NHL 2K9,Wii,2008.0,Sports,Take-Two Interactive,0.048,0.0,0.0,0.0,0.048,6.5,5.4,E10+
"Warhammer 40,000: Squad Command",DS,2007.0,Strategy,THQ,0.04000000000000001,0.008,0.0,0.008,0.048,5.7,7.9,T
One Piece: Burning Blood,XOne,2016.0,Fighting,Namco Bandai Games,0.024,0.016,0.0,0.008,0.048,6.0,5.8,T
TrackMania Turbo,XOne,2016.0,Action,Ubisoft,0.016,0.032,0.0,0.0,0.048,7.6,7.7,E
Zero Escape: Zero Time Dilemma,PSV,2016.0,Adventure,Aksys Games,0.024,0.0,0.016,0.008,0.048,8.3,8.3,M
Bionicle Heroes,DS,2006.0,Shooter,Eidos Interactive,0.048,0.0,0.0,0.0,0.048,7.2,6.4,T
Mystic Heroes,PS2,2002.0,Action,Tecmo Koei,0.024,0.016,0.0,0.008,0.048,6.7,8.6,T
Jurassic Park III: Park Builder,GBA,2001.0,Simulation,Konami Digital Entertainment,0.032,0.016,0.0,0.0,0.048,6.5,8.0,E
Unchained Blades ,PSP,2011.0,Role-Playing,FuRyu,0.0,0.0,0.048,0.0,0.048,6.1,7.5,T
Showtime Championship Boxing,Wii,2007.0,Fighting,Zoo Digital Publishing,0.048,0.0,0.0,0.0,0.048,3.5,4.7,E10+
Bomberman Land,PSP,2007.0,Misc,Hudson Entertainment,0.048,0.0,0.0,0.0,0.048,5.5,7.8,E
Steins;Gate,PS3,2012.0,Adventure,PQube,0.008,0.016,0.016,0.008,0.048,8.3,8.7,M
Nights of Azure,PS4,2015.0,Action,Tecmo Koei,0.024,0.016,0.0,0.008,0.048,6.7,7.6,T
Age of Empires Online,PC,2011.0,Strategy,Microsoft Game Studios,0.008,0.032,0.0,0.008,0.048,7.0,5.6,E10+
Earth Defense Force 2017 Portable,PSV,2012.0,Action,D3Publisher,0.0,0.0,0.048,0.0,0.048,6.8,7.9,T
Atelier Iris 2: The Azoth Of Destiny,PS2,2005.0,Role-Playing,Tecmo Koei,0.024,0.016,0.0,0.008,0.048,6.8,7.8,E10+
From The Abyss,DS,2008.0,Role-Playing,Nobilis,0.048,0.0,0.0,0.0,0.048,5.9,8.0,E
The LEGO Movie Videogame,PC,2014.0,Action,Warner Bros. Interactive Entertainment,0.016,0.032,0.0,0.0,0.048,6.8,6.8,E10+
DuckTales: Remastered,WiiU,2013.0,Action,Capcom,0.048,0.0,0.0,0.008,0.048,7.6,7.9,E
Giants: Citizen Kabuto,PS2,2001.0,Shooter,Interplay,0.024,0.016,0.0,0.008,0.048,7.9,6.9,T
MX vs. ATV Supercross,X360,2014.0,Racing,Nordic Games,0.024,0.016,0.0,0.008,0.048,4.8,4.8,E
Grand Kingdom,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.008,0.008,0.032,0.008,0.048,7.6,8.8,T
LEGO Batman: The Videogame,PC,2008.0,Action,Warner Bros. Interactive Entertainment,0.016,0.024,0.0,0.008,0.048,8.0,7.8,E10+
Alone in the Dark,PS2,2008.0,Adventure,Atari,0.024,0.016,0.0,0.008,0.048,4.7,5.4,M
Muppets Party Cruise,PS2,2003.0,Misc,TDK Mediactive,0.024,0.016,0.0,0.008,0.048,6.1,8.0,E
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015.0,Shooter,Xseed Games,0.024,0.016,0.0,0.008,0.048,6.4,7.9,M
Cold Fear,XB,2005.0,Action,Ubisoft,0.04000000000000001,0.008,0.0,0.0,0.048,7.1,7.6,M
The Technomancer,PS4,2016.0,Role-Playing,Focus Home Interactive,0.016,0.032,0.0,0.008,0.048,6.0,6.7,M
Theme Park,DS,2007.0,Simulation,Electronic Arts,0.0,0.016,0.024,0.0,0.048,7.2,7.6,E
Call of Cthulhu: Dark Corners of the Earth,XB,2005.0,Adventure,Take-Two Interactive,0.04000000000000001,0.008,0.0,0.0,0.048,7.7,8.1,M
Blur,PC,2010.0,Racing,Activision,0.008,0.032,0.0,0.008,0.048,8.1,7.4,E10+
The Next BIG Thing,PC,2011.0,Adventure,Focus Home Interactive,0.0,0.04000000000000001,0.0,0.008,0.048,7.5,7.9,E10+
Alien Syndrome,Wii,2007.0,Role-Playing,Sega,0.04000000000000001,0.0,0.0,0.0,0.048,4.8,7.1,T
Vexx,GC,2003.0,Platform,Acclaim Entertainment,0.04000000000000001,0.008,0.0,0.0,0.048,7.1,7.3,T
Secret Files: Tunguska,Wii,2008.0,Adventure,Koch Media,0.032,0.008,0.0,0.0,0.048,6.5,7.6,T
Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.04000000000000001,0.0,0.008,0.048,8.3,8.0,M
Disney Sports Skateboarding,GC,2002.0,Sports,Konami Digital Entertainment,0.04000000000000001,0.008,0.0,0.0,0.048,3.6,4.7,E
Terminator 3: The Redemption,XB,2004.0,Shooter,Atari,0.04000000000000001,0.008,0.0,0.0,0.048,6.6,8.6,T
Arkanoid DS,DS,2007.0,Puzzle,Square Enix,0.048,0.0,0.0,0.0,0.048,6.1,7.0,E
Call of Duty 2,PC,2005.0,Shooter,Activision,0.0,0.04000000000000001,0.0,0.008,0.048,8.6,8.4,T
Big Bang Mini,DS,2009.0,Shooter,SouthPeak Games,0.04000000000000001,0.0,0.0,0.0,0.048,7.8,8.2,E
Serious Sam II,XB,2005.0,Shooter,Take-Two Interactive,0.04000000000000001,0.008,0.0,0.0,0.048,7.2,6.7,M
Song of the Deep,XOne,2016.0,Action,Insomniac Games,0.04000000000000001,0.0,0.0,0.008,0.048,6.6,6.9,E
Dead Rising 2: Off the Record,PC,2011.0,Action,Capcom,0.032,0.016,0.0,0.008,0.048,6.6,5.3,M
Flipnic: Ultimate Pinball,PS2,2003.0,Misc,Ubisoft,0.024,0.016,0.0,0.008,0.048,6.4,8.1,E
The Witcher,PC,2007.0,Role-Playing,Atari,0.0,0.04000000000000001,0.0,0.008,0.048,8.1,8.8,M
Coded Arms: Contagion,PSP,2007.0,Shooter,Konami Digital Entertainment,0.04000000000000001,0.0,0.0,0.008,0.048,5.6,6.6,T
S.T.A.L.K.E.R.: Call of Pripyat,PC,2009.0,Shooter,Namco Bandai Games,0.0,0.04000000000000001,0.0,0.008,0.048,8.0,8.7,M
Create,PC,2010.0,Action,Electronic Arts,0.032,0.008,0.0,0.008,0.048,5.4,6.8,E
Commandos: Strike Force,PS2,2006.0,Shooter,Eidos Interactive,0.024,0.016,0.0,0.008,0.048,5.8,8.5,T
Mobile Suit Gundam: Gundam vs. Zeta Gundam,PS2,2004.0,Shooter,Namco Bandai Games,0.024,0.016,0.0,0.008,0.048,5.7,8.6,T
Guilty Gear X: Advance Edition,GBA,2002.0,Fighting,Sammy Corporation,0.032,0.016,0.0,0.0,0.048,6.7,5.9,T
Warriors of the Lost Empire,PSP,2007.0,Role-Playing,Mercury Games,0.04000000000000001,0.0,0.0,0.0,0.048,5.2,7.4,T
Devil's Third,WiiU,2015.0,Action,Nintendo,0.032,0.016,0.0,0.008,0.048,4.3,6.5,M
Star Trek: Tactical Assault,DS,2006.0,Strategy,Ubisoft,0.04000000000000001,0.008,0.0,0.0,0.048,6.3,7.0,E
Oddworld: Munch's Oddysee,GBA,2003.0,Platform,THQ,0.032,0.016,0.0,0.0,0.048,4.4,2.5,E
Broken Sword: The Shadow of the Templars,GBA,2002.0,Adventure,BAM! Entertainment,0.032,0.016,0.0,0.0,0.048,8.0,7.8,T
Resident Evil - Code: Veronica X,GC,2003.0,Action,Capcom,0.04000000000000001,0.008,0.0,0.0,0.048,6.2,8.5,M
Trapt,PS2,2005.0,Action,Tecmo Koei,0.024,0.016,0.0,0.008,0.048,6.0,7.9,M
Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0,0.0,0.048,0.0,0.048,6.8,7.8,T
Worms 3D,XB,2003.0,Strategy,Sega,0.032,0.008,0.0,0.0,0.048,6.9,8.4,T
PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,6.6,7.4,E
Dragon Rage,PS2,2001.0,Shooter,3DO,0.024,0.016,0.0,0.008,0.048,5.0,6.4,T
Theresia...,DS,2008.0,Adventure,Arc System Works,0.04000000000000001,0.0,0.0,0.0,0.048,6.1,8.0,M
Sacred 2: Fallen Angel,PC,2008.0,Role-Playing,Ascaron Entertainment GmbH,0.0,0.04000000000000001,0.0,0.008,0.048,7.1,6.9,M
Adventure Time: The Secret of the Nameless Kingdom,X360,2014.0,Action,Little Orbit,0.0,0.04000000000000001,0.0,0.0,0.048,5.8,7.5,E10+
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,Action,Konami Digital Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,5.8,7.0,E
Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.04000000000000001,0.0,0.0,0.0,0.048,2.9,3.3,T
Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.032,0.008,0.0,0.0,0.048,6.9,4.3,T
The Fast and the Furious,PS2,2006.0,Racing,Namco Bandai Games,0.024,0.016,0.0,0.008,0.048,5.9,6.6,T
Vampire Rain: Altered Species,PS3,2008.0,Action,Ignition Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,3.0,3.5,M
The History Channel: Battle for the Pacific,X360,2007.0,Shooter,Activision,0.04000000000000001,0.0,0.0,0.0,0.048,3.5,6.1,T
Racing Gears Advance,GBA,2004.0,Racing,Zoo Digital Publishing,0.032,0.016,0.0,0.0,0.048,8.3,8.9,E
Inversion,X360,2012.0,Shooter,Namco Bandai Games,0.024,0.016,0.0,0.008,0.048,5.3,6.5,M
Need for Speed: Shift,PC,2009.0,Racing,Electronic Arts,0.0,0.04000000000000001,0.0,0.008,0.048,8.3,5.8,E
Mercury Meltdown,PSP,2006.0,Action,Atari,0.04000000000000001,0.0,0.0,0.008,0.048,7.8,7.8,E
Exist Archive: The Other Side of the Sky,PSV,2015.0,Role-Playing,Aksys Games,0.008,0.0,0.04000000000000001,0.0,0.048,7.1,8.3,T
Zoo Tycoon 2,PC,2004.0,Strategy,Microsoft Game Studios,0.0,0.04000000000000001,0.0,0.008,0.048,7.2,8.1,E
Brave: A Warrior's Tale,X360,2009.0,Action,SouthPeak Games,0.04000000000000001,0.008,0.0,0.0,0.048,4.2,5.0,E10+
Fatal Frame,XB,2002.0,Action,Tecmo Koei,0.032,0.008,0.0,0.0,0.048,7.7,8.6,T
Urban Chaos: Riot Response,PS2,2006.0,Shooter,Eidos Interactive,0.024,0.016,0.0,0.008,0.048,7.3,7.8,M
Tom Clancy's Ghost Recon: Advanced Warfighter,PS2,2006.0,Shooter,Ubisoft,0.024,0.016,0.0,0.008,0.048,4.4,4.6,T
Ivy the Kiwi?,Wii,2010.0,Puzzle,Rising Star Games,0.032,0.016,0.0,0.0,0.048,7.4,7.2,E
Resident Evil 2,GC,2003.0,Action,Capcom,0.032,0.008,0.0,0.0,0.048,5.9,8.5,M
Catwoman,XB,2004.0,Action,Electronic Arts,0.032,0.008,0.0,0.0,0.048,4.5,4.6,T
Top Gun: Hard Lock,X360,2012.0,Action,505 Games,0.024,0.016,0.0,0.0,0.048,5.4,3.5,T
Warriors Orochi 2,X360,2008.0,Action,Tecmo Koei,0.032,0.0,0.008,0.0,0.048,4.4,8.1,T
Mana Khemia: Alchemists of Al-Revis,PS2,2007.0,Role-Playing,Nippon Ichi Software,0.024,0.016,0.0,0.008,0.048,6.9,7.5,E10+
Street Fighter V,PC,2016.0,Fighting,Capcom,0.0,0.04000000000000001,0.0,0.0,0.048,7.4,2.9,T
Zone of the Enders: The Fist of Mars,GBA,2001.0,Role-Playing,Konami Digital Entertainment,0.032,0.016,0.0,0.0,0.048,7.1,9.0,E
MX vs. ATV Supercross Encore,PS4,2015.0,Sports,Nordic Games,0.0,0.04000000000000001,0.0,0.008,0.048,4.2,4.1,E
Gun Showdown,PSP,2006.0,Action,Activision,0.04000000000000001,0.0,0.0,0.008,0.048,7.3,7.6,M
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.04000000000000001,0.0,0.0,0.0,0.048,8.1,7.6,E
Constantine,XB,2005.0,Action,SCi,0.032,0.008,0.0,0.0,0.048,6.0,7.1,M
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.032,0.008,0.0,0.0,0.048,6.4,7.1,M
Samurai Shodown Anthology,Wii,2008.0,Fighting,Ignition Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,7.4,8.2,T
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007.0,Shooter,THQ,0.008,0.032,0.0,0.008,0.048,8.2,8.4,M
Nanostray,DS,2005.0,Shooter,Majesco Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,7.1,7.7,E
Samurai Jack: The Shadow of Aku,PS2,2004.0,Action,Sega,0.024,0.016,0.0,0.008,0.048,5.9,8.4,T
Tropico 5,X360,2014.0,Simulation,Kalypso Media,0.024,0.016,0.0,0.0,0.048,7.1,7.2,T
Rugby World Cup 2015,PS4,2015.0,Sports,Ubisoft,0.0,0.04000000000000001,0.0,0.008,0.048,2.5,1.9,E
Lost Kingdoms II,GC,2003.0,Role-Playing,Activision,0.032,0.008,0.0,0.0,0.048,6.8,9.1,T
Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,0.032,0.008,0.0,0.0,0.048,8.8,7.8,T
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.032,0.008,0.0,0.0,0.048,6.2,6.9,T
Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,0.04000000000000001,0.0,0.0,0.0,0.048,6.0,6.9,E10+
X-Men: Destiny,DS,2011.0,Action,Activision,0.04000000000000001,0.008,0.0,0.0,0.048,3.3,5.6,E10+
The Sims 2: University,PC,2005.0,Simulation,Electronic Arts,0.008,0.032,0.0,0.008,0.048,8.1,7.8,T
Generation of Chaos,PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.04000000000000001,0.0,0.0,0.0,0.048,6.0,7.7,T
Pump It Up: Exceed,PS2,2005.0,Misc,Mastiff,0.024,0.016,0.0,0.008,0.048,7.3,8.4,T
Tokyo Twilight Ghost Hunters,PS3,2014.0,Role-Playing,Aksys Games,0.024,0.0,0.016,0.008,0.048,6.4,6.4,T
MotorStorm RC,PSV,2012.0,Racing,Sony Computer Entertainment,0.0,0.032,0.0,0.008,0.048,7.8,6.8,E
Harry Potter and the Sorcerer's Stone,PC,2001.0,Action,Electronic Arts,0.008,0.032,0.0,0.008,0.048,6.5,7.8,E
Scurge: Hive,DS,2006.0,Action,SouthPeak Games,0.04000000000000001,0.0,0.0,0.0,0.048,7.0,8.6,E10+
Remember Me,PC,2013.0,Action,Capcom,0.0,0.04000000000000001,0.0,0.0,0.048,6.5,7.4,M
NBA Live 07,XB,2006.0,Sports,Electronic Arts,0.032,0.008,0.0,0.0,0.048,6.9,6.8,E
Ride to Hell,X360,2013.0,Racing,Deep Silver,0.032,0.008,0.0,0.008,0.048,1.9,1.3,M
The Saboteur,PC,2009.0,Action,Electronic Arts,0.0,0.04000000000000001,0.0,0.008,0.048,7.6,8.0,M
Hail to the Chimp,X360,2008.0,Misc,Gamecock,0.04000000000000001,0.0,0.0,0.0,0.048,5.2,6.1,T
Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,Ubisoft,0.032,0.008,0.0,0.0,0.048,6.8,8.2,M
Rocket League,PC,2016.0,Sports,505 Games,0.008,0.032,0.0,0.0,0.048,8.6,8.2,E
V-Rally 3,PS2,2002.0,Racing,Atari,0.024,0.016,0.0,0.008,0.048,8.2,7.4,E
Mirror's Edge,PC,2009.0,Platform,Electronic Arts,0.0,0.04000000000000001,0.0,0.008,0.048,8.1,8.1,T
Titan Quest,PC,2006.0,Role-Playing,THQ,0.008,0.032,0.0,0.008,0.048,7.7,8.1,T
Amazing Island,GC,2004.0,Strategy,Sega,0.032,0.008,0.0,0.0,0.048,5.9,6.6,E
Izuna 2: The Unemployed Ninja Returns,DS,2007.0,Role-Playing,Success,0.04000000000000001,0.0,0.0,0.0,0.048,6.5,7.9,T
Gothic 3,PC,2006.0,Role-Playing,JoWood Productions,0.0,0.04000000000000001,0.0,0.008,0.048,6.3,7.3,T
7 Days to Die,XOne,2016.0,Action,Telltale Games,0.024,0.016,0.0,0.0,0.04000000000000001,3.5,5.2,M
Alvin and the Chipmunks,Wii,2007.0,Misc,Eidos Interactive,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,3.0,3.6,E
Final Fight: Streetwise,PS2,2006.0,Action,Capcom,0.024,0.016,0.0,0.008,0.04000000000000001,4.3,6.2,M
Speed Kings,XB,2003.0,Racing,Acclaim Entertainment,0.032,0.008,0.0,0.0,0.04000000000000001,6.0,8.8,E
Rebelstar: Tactical Command,GBA,2005.0,Strategy,Atari,0.032,0.008,0.0,0.0,0.04000000000000001,7.8,9.1,E10+
F1 2010,PC,2010.0,Racing,Codemasters,0.0,0.04000000000000001,0.0,0.008,0.04000000000000001,8.4,6.6,E
Gladiator: Sword of Vengeance,XB,2003.0,Action,Acclaim Entertainment,0.032,0.008,0.0,0.0,0.04000000000000001,6.5,7.1,M
Bombastic,PS2,2002.0,Puzzle,Capcom,0.024,0.016,0.0,0.008,0.04000000000000001,7.2,7.2,E
Coraline,Wii,2009.0,Action,D3Publisher,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,4.2,5.5,E10+
Wing Commander: Prophecy,GBA,2003.0,Simulation,"Destination Software, Inc",0.032,0.008,0.0,0.0,0.04000000000000001,7.0,8.3,T
Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006.0,Action,Atari,0.024,0.016,0.0,0.008,0.04000000000000001,6.9,7.2,M
Sega Soccer Slam,XB,2002.0,Sports,Sega,0.032,0.008,0.0,0.0,0.04000000000000001,8.0,8.5,E
Enemy Front,PS3,2014.0,Shooter,City Interactive,0.008,0.032,0.0,0.008,0.04000000000000001,4.3,6.0,M
Front Mission Evolved,PC,2010.0,Shooter,Square Enix,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,6.3,5.1,T
Dynasty Warriors 5,XB,2005.0,Action,Tecmo Koei,0.032,0.008,0.0,0.0,0.04000000000000001,6.6,8.0,T
Murdered: Soul Suspect,PC,2014.0,Action,Square Enix,0.0,0.04000000000000001,0.0,0.0,0.04000000000000001,5.9,7.4,M
Rez,PS2,2001.0,Shooter,Sony Computer Entertainment,0.024,0.016,0.0,0.008,0.04000000000000001,7.8,8.3,E
Neverland Card Battles,PSP,2008.0,Role-Playing,Idea Factory,0.032,0.0,0.0,0.008,0.04000000000000001,5.7,7.8,T
Lufia: The Ruins of Lore,GBA,2002.0,Role-Playing,Taito,0.032,0.008,0.0,0.0,0.04000000000000001,7.6,8.3,E
UEFA Euro 2004: Portugal,XB,2004.0,Sports,Electronic Arts,0.032,0.008,0.0,0.0,0.04000000000000001,7.4,8.1,E
Airline Tycoon 2,PC,2011.0,Simulation,Kalypso Media,0.0,0.032,0.0,0.008,0.04000000000000001,5.7,5.5,E
Medabots: Infinity,GC,2003.0,Role-Playing,Ubisoft,0.032,0.008,0.0,0.0,0.04000000000000001,5.1,8.0,E
IL-2 Sturmovik: Cliffs of Dover,PC,2011.0,Simulation,Ubisoft,0.0,0.032,0.0,0.008,0.04000000000000001,6.0,7.1,T
NFL Blitz Pro,XB,2003.0,Sports,Midway Games,0.032,0.008,0.0,0.0,0.04000000000000001,7.1,6.6,E
Black Sigil: Blade of the Exiled,DS,2009.0,Role-Playing,Graffiti,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,5.8,7.5,E
Death Jr. II: Root of Evil,PSP,2006.0,Platform,Konami Digital Entertainment,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,6.8,7.3,T
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003.0,Sports,Activision,0.032,0.008,0.0,0.0,0.04000000000000001,8.0,8.8,E
Mighty No. 9,PS4,2016.0,Platform,Deep Silver,0.032,0.0,0.0,0.008,0.04000000000000001,5.2,3.5,E10+
Samurai Champloo: Sidetracked,PS2,2006.0,Action,Namco Bandai Games,0.024,0.016,0.0,0.008,0.04000000000000001,6.6,7.2,T
Medal of Honor: Airborne,PC,2007.0,Shooter,Electronic Arts,0.0,0.032,0.0,0.008,0.04000000000000001,7.8,7.3,T
Men of War: Assault Squad,PC,2011.0,Strategy,1C Company,0.008,0.024,0.0,0.008,0.04000000000000001,7.7,8.2,T
Rhapsody: A Musical Adventure,DS,2008.0,Role-Playing,Nippon Ichi Software,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,6.7,6.8,E
Dead Island Definitive Collection,XOne,2016.0,Action,Deep Silver,0.016,0.024,0.0,0.0,0.04000000000000001,6.7,4.9,M
PAC-MAN and the Ghostly Adventures,WiiU,2013.0,Platform,Namco Bandai Games,0.024,0.008,0.0,0.0,0.04000000000000001,5.8,6.5,E10+
Virtua Striker 2002,GC,2002.0,Sports,Sega,0.008,0.0,0.024,0.0,0.04000000000000001,5.8,6.0,E
UEFA Champions League 2006-2007,X360,2007.0,Sports,Electronic Arts,0.032,0.008,0.0,0.0,0.04000000000000001,7.2,8.2,E
F1 2015,PC,2015.0,Racing,Codemasters,0.0,0.04000000000000001,0.0,0.0,0.04000000000000001,6.1,3.6,E
Aliens in the Attic,DS,2009.0,Action,Playlogic Game Factory,0.04000000000000001,0.0,0.0,0.0,0.04000000000000001,5.8,6.0,E10+
Hunted: The Demon's Forge,PC,2011.0,Action,Bethesda Softworks,0.024,0.008,0.0,0.0,0.04000000000000001,6.1,6.6,M
Otogi 2: Immortal Warriors,XB,2003.0,Action,Sega,0.032,0.008,0.0,0.0,0.04000000000000001,7.9,8.3,T
